Analysis.group,Analysis.number,Analysis.name,Subgroup,Subgroup.number,Applicability,Study,Study.year,GIV.Mean,GIV.SE,Experimental.mean,Experimental.SD,Experimental.cases,Experimental.N,Control.mean,Control.SD,Control.cases,Control.N,O.E,Variance,Weight,Mean,CI.start,CI.end,Footnotes,Bias.arising.from.the.randomization.process..judgement.,Bias.arising.from.the.randomization.process..support.,Bias.due.to.deviations.from.intended.interventions..judgement.,Bias.due.to.deviations.from.intended.interventions..support.,Bias.due.to.missing.outcome.data..judgement.,Bias.due.to.missing.outcome.data..support.,Bias.in.measurement.of.the.outcome..judgement.,Bias.in.measurement.of.the.outcome..support.,Bias.in.selection.of.the.reported.result..judgement.,Bias.in.selection.of.the.reported.result..support.,Overall.bias..judgement.,Overall.bias..support.,amyloid_change_cl,amyloid_source,mapping_note,analysis_id,is_rr,is_md,yi,sei,vi,biomarker_confirmed,approved_generation,active_2026,clearance_ge_2cl,clearance_ge_4cl,clearance_ge_6cl,clearance_ge_8cl,clearance_ge_10cl,clearance_ge_12cl,demonstrated_clearance,response_primary
5,1,SAE at 18 months,Lecanemab,5,SUBGROUP_AND_OVERALL,CLARITY AD 2023,2023,NA,NA,NA,NA,126,898,NA,NA,101,897,NA,NA,11.49928855963713,1.246135526692981,0.975482057916536,1.5918834572960012,NA,Low risk,"<p>Subjects were assigned to treatments, (allocated 1:1; BAN2401:placebo), based on a computer-generated randomization scheme that was reviewed and approved by an independent statistician.<br>Randomization was performed centrally by an IxRS (INTERACTIVE voice and web response system. The IxRS or clinical supply vendor generated the randomized blister card identification numbers. At enrollment (and after<br>successful completion of Visit 1 and Visit 2), the investigator or designee called the IxRS to register the subject information. At randomization (Visit 3), the IxRS assigned each subject a unique 6-digit randomization number&nbsp;</p>",Low risk,"<p>Subjects and all personnel involved with the conduct and interpretation of the study, including investigators, site personnel, and sponsor staff were blinded to the treatment codes. In the event that emergency conditions require knowledge of the study treatment given, the blind may be broken via the code breaker facility within the IxRS. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>Efficacy analyses were performed in the modified intention-to-treat population, which was defined as the group of randomly assigned participants who received at least one dose of lecanemab or placebo and who had a baseline assessment and at least one post-dose primary efficacy (CDR-SB) measurement</p>",Low risk,<p>n.of events more than double than of n of participants lost at FU (n: 9)</p>,Low risk,<p>study personnel blind to treatment assignment</p>,Low risk,"<p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",Low risk,"<p>Subjects were assigned to treatments, (allocated 1:1; BAN2401:placebo), based on a computer-generated randomization scheme that was reviewed and approved by an independent statistician.</p><p>Randomization was performed centrally by an IxRS (INTERACTIVE voice and web response system. The IxRS or clinical supply vendor generated the randomized blister card identification numbers. At enrollment (and after successful completion of Visit 1 and Visit 2), the investigator or designee called the IxRS to register the subject information. At randomization (Visit 3), the IxRS assigned each subject a unique 6-digit randomization number &nbsp;</p><p>Subjects and all personnel involved with the conduct and interpretation of the study, including investigators, site personnel, and sponsor staff were blinded to the treatment codes. In the event that emergency conditions require knowledge of the study treatment given, the blind may be broken via the code breaker facility within the IxRS. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>&nbsp;</p><p>Efficacy analyses were performed in the modified intention-to-treat population, which was defined as the group of randomly assigned participants who received at least one dose of lecanemab or placebo and who had a baseline assessment and at least one post-dose primary efficacy (CDR-SB) measurement</p><p>n.of events more than double than of n of participants lost at FU (n: 9)</p><p>study personnel blind to treatment assignment</p><p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",-59.12,Imbimbo 2024 Table 1,Lecanemab 10 mg/kg every 2 weeks,5.1,TRUE,FALSE,0.220047183866815,0.12493632413206203,0.015609085087631666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5,1,SAE at 18 months,Solanezumab,6,SUBGROUP_AND_OVERALL,EXPEDITION - EXPEDITION 2 2016,2016,NA,NA,NA,NA,127,654,NA,NA,132,660,NA,NA,13.127324069580668,0.970948012232416,0.780528740300206,1.2078223309182492,NA,Some concerns,"<p>The study was randomized and double-blind, but the method for sequence generation and allocation concealment was not fully described. Baseline characteristics were well balanced with no evidence of a problematic randomization process.</p>",Low risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p>",Low risk,<p>Number of event were more than double than number of participants lost at Follow up.</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Some concerns,"<p>The study was randomized and double-blind, but the method for sequence generation and allocation concealment was not fully described. Baseline characteristics were well balanced with no evidence of a problematic randomization process.</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p><p>Number of event were more than double than number of participants lost at Follow up.</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",NA,Not available,No plaque PET reduction estimate; soluble-Aβ target,5.1,TRUE,FALSE,-0.02948235256450695,0.11138029368281437,0.012405569820869978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,1,SAE at 18 months,Solanezumab,6,SUBGROUP_AND_OVERALL,EXPEDITION 3 2018,2018,NA,NA,NA,NA,175,1054,NA,NA,202,1067,NA,NA,15.633018415912009,0.8770220001127248,0.7298891601778754,1.053814237348417,NA,Low risk,<p>Assignment to treatment groups was determined by a computergenerated random sequence using an interactive web response system (IWRS).</p>,Low risk,"<p>patients and site personnel were e blinded to therapy. In order to preserve blinding, a minimal number of Lilly and contract research organization (CRO) personnel saw the randomization table and treatment assignments before the study is complete. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>Analyses were conducted on the basis of a modified intention-to-treat principle and involved only patients who had outcome measurements both at and after baseline&nbsp;</p>",Low risk,<p>n of events are more than double of the participants lost at FU</p>,Low risk,<p>site personnel blind to treatment assignment</p>,Low risk,"<p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",Low risk,"<p>Assignment to treatment groups was determined by a computer generated random sequence using an interactive web response system (IWRS).</p><p>patients and site personnel were e blinded to therapy. In order to preserve blinding, a minimal number of Lilly and contract research organization (CRO) personnel saw the randomization table and treatment assignments before the study is complete. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>Analyses were conducted on the basis of a modified intention-to-treat principle and involved only patients who had outcome measurements both at and after baseline&nbsp;</p><p>n of events are less than double of the participants lost at FU; n of lost at FU balanced in numbers between groups</p><p>site personnel blind to treatment assignment</p><p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",NA,Not available,No plaque PET reduction estimate; soluble-Aβ target,5.1,TRUE,FALSE,-0.1312232012772449,0.09369528823586049,0.008778807037600976,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,2,SAE at 24 months,Aducanumab,1,SUBGROUP_AND_OVERALL,ENVISION,2022,NA,NA,NA,NA,59,680,NA,NA,23,344,NA,NA,17.69396378954126,1.29769820971867,0.8159302297730878,2.0639272600248817,NA,Some concerns,"<p>The study was labeled randomized, but no details on sequence generation or allocation concealment were available. Baseline characteristics were not reported.</p>",High risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions. No information about analysis methods.</p>",Some concerns,<p>The trial report provides no information about the extent of missing outcome data.</p>,Some concerns,<p>There is no information on whether the measurement or ascertainment of the outcome could have differed between intervention groups</p>,Some concerns,"<p>The prespecified statistical analysis plan was not publicly available. Multiple potential clinical outcomes and analyses existed, creating some uncertainty regarding selective reporting.</p>",High risk,"<p>The study was labeled randomized, but no details on sequence generation or allocation concealment were available. Baseline characteristics were not reported.&nbsp;</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions. No information about analysis methods.</p><p>The trial report provides no information about the extent of missing outcome data.</p><p>There is no information on whether the measurement or ascertainment of the outcome could have differed between intervention groups</p><p>The prespecified statistical analysis plan was not publicly available. Multiple potential clinical outcomes and analyses existed, creating some uncertainty regarding selective reporting.</p>",NA,Not available,No matched trial-level Centiloid estimate,5.2,TRUE,FALSE,0.2605920871798157,0.23674849193280614,0.05604984843245798,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,2,SAE at 24 months,Crenezumab,2,SUBGROUP_AND_OVERALL,CREAD 2022,2022,NA,NA,NA,NA,67,404,NA,NA,63,405,NA,NA,38.3593939308086,1.0661244695898162,0.7779320705599281,1.4610805077621585,NA,Low risk,<p>Central randomisation. The Master Medication List was not available at the study center.</p>,Low risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p>",Low risk,<p>Number of event were more than double than number of participants lost at Follow up.</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Low risk,"<p>Central randomisation. The Master Medication List was not available at the study center.</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p><p>Number of event were more than double than number of participants lost at Follow up.</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",-1.99,Imbimbo 2024 Table 1,"Crenezumab 60 mg/kg, 105 weeks",5.2,TRUE,FALSE,0.06403008214482253,0.16079180849820254,0.025854005680122638,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,2,SAE at 24 months,Gantenerumab,3,SUBGROUP_AND_OVERALL,Marguerite RoAD 2024,2024,NA,NA,NA,NA,24,192,NA,NA,23,195,NA,NA,13.257122641458926,1.059782608695652,0.6200170226845111,1.811465067250676,NA,Low risk,"<p>The study was randomized and double-blind, but the method for sequence generation and allocation concealment was not fully described. Baseline characteristics were well balanced with no evidence of a problematic randomization process.</p>",Low risk,"<p>The study was double-blind for participants, investigators, and outcome assessors.&nbsp;</p>",Low risk,<p>There is not evidence that the result was not biased by missing outcome data.</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Low risk,"<p>The study was randomized and double-blind, but the method for sequence generation and allocation concealment was not fully described. Baseline characteristics were well balanced with no evidence of a problematic randomization process.&nbsp;</p><p>The study was double-blind for participants, investigators, and outcome assessors.&nbsp;</p><p>There is not evidence that the result was not biased by missing outcome data.</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",NA,Neve 2024 doi:10.3233/JAD-240221,Prior -59.65 CL mapping quarantined: high-dose extension PET cannot establish placebo-adjusted removal during the low-dose randomized phase; compatible PET estimate unknown,5.2,TRUE,FALSE,0.058063800954761116,0.27351122294102215,0.07480838907469352,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,2,SAE at 24 months,Gantenerumab,3,SUBGROUP_AND_OVERALL,SCarlet RoAD 2017,2017,NA,NA,NA,NA,46,260,NA,NA,55,266,NA,NA,30.689519638191214,0.8556643356643356,0.6015715997700242,1.2170811514502813,NA,Low risk,<p>Central randomization with minimization and stratification is described. Central allocation with a designated unblinded medication preparer not involved in patient care supports concealment.&nbsp;</p>,Low risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions</p>",Low risk,<p>Number of event were more than double than number of participants lost at Follow up.</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Low risk,"<p>Central randomization with minimization (biased-coin) and stratification is described. Central allocation with a designated unblinded medication preparer not involved in patient care supports concealment.&nbsp;</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions</p><p>Number of event were more than double than number of participants lost at Follow up.</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",-12.64,Imbimbo 2024 Table 1,Gantenerumab 225 mg every 4 weeks,5.2,TRUE,FALSE,-0.1558771109772046,0.17976483603365362,0.03231539627420637,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5,3,SAE above 24 months,NA,NA,SUBGROUP_AND_OVERALL,GRADUATE I 2023,2023,NA,NA,NA,NA,76,503,NA,NA,95,481,NA,NA,58.94096651271797,0.7650099403578529,0.5813621823166851,1.0066705861640102,NA,Low risk,"<p>Randomization was performed centrally using an interactive voice or Web-based response system (IxRS). The ratio was &nbsp;1:1, one active to one placebo. The randomization method was stratified by &nbsp;block-randomization. Randomization to treatment allocation was stratified by geographic region (Western Europe vs. Rest of the World vs. North America), patient APOE ε4 status (carrier vs. non-carrier), patient stage of disease (prodromal vs. mild AD), use of AD medication (present vs. absent)</p>",Some concerns,"<p>Double blind. Placebo of identical composition (except protein) and identical volume to gantenerumab was &nbsp;administered by SC injection to all patients randomized to placebo at the same frequency and using the same route of administration. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>as treated analysis: those who had received at least one dose of gantenerumab were included in the gantenerumab group, regardless of the trial-group assignment. only 4 participants crossed over from placebo to intervention group</p>",Low risk,<p>n of events at least twice respect to the number of patients with missing data</p>,Low risk,<p>&nbsp;site staff &nbsp;blinded to treatment allocation&nbsp;</p>,Low risk,"<p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",Some concerns,"<p>Randomization was performed centrally using an interactive voice or Web-based response system (IxRS). The ratio was 1:1, one active to one placebo. The randomization method was stratified by block-randomization. Randomization to treatment allocation was stratified by geographic region (Western Europe vs. Rest of the World vs. North America), patient APOE ε4 status (carrier vs. non-carrier), patient stage of disease (prodromal vs. mild AD), use of AD medication (present vs. absent),</p><p>Double blind. Placebo of identical composition (except protein) and identical volume to gantenerumab was &nbsp;administered by SC injection to all patients randomized to placebo at the same frequency and using the same route of administration. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>as treated analysis: those who had received at least one dose of gantenerumab were included in the gantenerumab group, regardless of the trial-group assignment. only 4 participants crossed over from placebo to intervention group</p><p>n of events at least twice respect to the number of patients with missing data</p><p>&nbsp;site staff &nbsp;blinded to treatment allocation&nbsp;</p><p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",-66.44,Bateman 2023 NEJM,"Adjusted active-placebo Centiloid difference, week 116",5.3,TRUE,FALSE,-0.2678664513081878,0.1400611897591091,0.019617136876737173,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5,3,SAE above 24 months,NA,NA,SUBGROUP_AND_OVERALL,GRADUATE II 2023,2023,NA,NA,NA,NA,61,501,NA,NA,63,474,NA,NA,41.05903348728203,0.916072616671419,0.659308046448083,1.272833000501386,NA,Low risk,"<p>Randomization was performed centrally using an interactive voice or Web-based response system (IxRS). The ratio was 1:1, one active to one placebo. The randomization method was stratified by block-randomization. Randomization to treatment allocation was stratified by geographic region (Western Europe vs. Rest of the World vs. North America), patient APOE ε4 status (carrier vs. non-carrier), patient stage of disease (prodromal vs. mild AD), use of AD medication (present vs. absent)</p>",Some concerns,"<p>Double blind. Placebo of identical composition (except protein) and identical volume to gantenerumab was &nbsp;administered by SC injection to all patients randomized to placebo at the same frequency and using the same route of administration. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>as treated analysis: those who had received at least one dose of gantenerumab were included in the gantenerumab group, regardless of the trial-group assignment. only 4 participants crossed over from placebo to intervention group</p>",Low risk,<p>n of events at least twice respect to the number of patients with missing data</p>,Low risk,<p>&nbsp;site staff &nbsp;blinded to treatment allocation&nbsp;</p>,Low risk,"<p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",Some concerns,"<p>Randomization was performed centrally using an interactive voice or Web-based response system (IxRS). The ratio was 1:1, one active to one placebo. The randomization method was stratified by block-randomization. Randomization to treatment allocation was stratified by geographic region (Western Europe vs. Rest of the World vs. North America), patient APOE ε4 status (carrier vs. non-carrier), patient stage of disease (prodromal vs. mild AD), use of AD medication (present vs. absent),</p><p>Double blind. Placebo of identical composition (except protein) and identical volume to gantenerumab was &nbsp;administered by SC injection to all patients randomized to placebo at the same frequency and using the same route of administration. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>as treated analysis: those who had received at least one dose of gantenerumab were included in the gantenerumab group, regardless of the trial-group assignment. only 4 participants crossed over from placebo to intervention group</p><p>n of events at least twice respect to the number of patients with missing data</p><p>&nbsp;site staff &nbsp;blinded to treatment allocation&nbsp;</p><p>result analysed in accordance with a pre-specified analysis plan</p><p>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",-56.46,Bateman 2023 NEJM,"Adjusted active-placebo Centiloid difference, week 116",5.3,TRUE,FALSE,-0.08765964160800978,0.1678116380665673,0.028160745870584578,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
6,1,Mortality at 18 months,Bapineuzumab,1,SUBGROUP_AND_OVERALL,Bapineuzumab-301 2014,2014,NA,NA,NA,NA,7,329,NA,NA,7,524,NA,NA,13.754893545787594,1.5927051671732524,0.5637750957700624,4.499506573761434,NA,Low risk,<p>A large multicentre trial run by the sponsor and academic centres experienced in clinical trials.</p>,Some concerns,"<p>Participants who shifted to the lower dose group, likely affected the safety outcome.</p>",Low risk,<p>In the safety analysis all randomised participants were included&nbsp;</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Some concerns,"<p>A large multicentre trial run by the sponsor and academic centres experienced in clinical trials.</p><p>Participants who shifted to the lower dose group, likely affected the safety outcome.</p><p>In the safety analysis all randomised participants were included&nbsp;</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p><p>&nbsp;</p>",NA,Not available,No unambiguous matched trial-level estimate,6.1,TRUE,FALSE,0.46543393355567036,0.5298739237685787,0.28076637508990954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,1,Mortality at 18 months,Bapineuzumab,1,SUBGROUP_AND_OVERALL,Bapineuzumab-302 2014,2014,NA,NA,NA,NA,15,673,NA,NA,5,448,NA,NA,14.399066938820695,1.99702823179792,0.7309718776578213,5.455916814989735,NA,Low risk,<p>A large multicentre trial run by the sponsor and academic centres experienced in clinical trials&nbsp;</p>,Low risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions</p>",Low risk,<p>In the safety analysis all randomised participants were included&nbsp;</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Low risk,"<p>A large multicentre trial run by the sponsor and academic centres experienced in clinical trials.</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions</p><p>In the safety analysis all randomised participants were included&nbsp;</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",NA,Not available,No unambiguous matched trial-level estimate,6.1,TRUE,FALSE,0.6916601914383672,0.5127851789087551,0.262948639708484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,1,Mortality at 18 months,Crenezumab,2,SUBGROUP_AND_OVERALL,CREAD 2 2022,2022,NA,NA,NA,NA,0,404,NA,NA,6,398,NA,NA,2.4171773506968823,0.0757834757834758,0.00428347140481177,1.340766555689668,NA,Low risk,<p>Central randomisation. The Master Medication List was not available at the study center.</p>,Low risk,"<p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p>",Low risk,<p>In the safety analysis all randomised participants were included.</p>,Low risk,<p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p>,Low risk,<p>Result analysed in accordance with a pre-specified analysis plan.</p>,Low risk,"<p>Central randomisation. The Master Medication List was not available at the study center.</p><p>Study was doble blind, however, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions.</p><p>In the safety analysis all randomised participants were included.</p><p>The assessment of the outcome could not have been influenced by knowledge of the intervention received.</p><p>Result analysed in accordance with a pre-specified analysis plan.</p>",-3.79,Imbimbo 2024 Table 1,"Crenezumab 60 mg/kg, 53 weeks",6.1,TRUE,FALSE,-2.579875007678212,1.4659027090429724,2.1488707523795254,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,1,Mortality at 18 months,Donanemab,3,SUBGROUP_AND_OVERALL,TRAILBLAZER-ALZ 2 2023,2023,NA,NA,NA,NA,16,853,NA,NA,10,874,NA,NA,19.727691454487783,1.6393903868698712,0.7481808292082688,3.5921808413687737,NA,Low risk,"<p>Eligible participants were randomly assigned in a 1:1 ratio (Figure 1) by a computer-generated sequence using interactive web response systems, with stratification by baseline tau categorization and enrolling sites; the randomization block size was 4</p>",Low risk,"<p>This is a double-blind study, with design to maintain blinding to treatment. To preserve the blinding of the study, a minimal number of Lilly personnel will see the randomization table and treatment assignments before the study is complete. Investigational product will be prepared by an unblinded pharmacist or other qualified unblinded personnel and will be administered by a blinded nurse or other qualified blinded personnel, as described in the pharmacy preparation instructions. Emergency unblinding at a participant level for AEs may be performed through the IWRS.&nbsp;<br>All unblinding events are recorded and reported by the IWRS. attempts to minimize bias included blinding CDR raters to adverse event information. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>&nbsp;The efficacy analyses were conducted by using the evaluable<br>efficacy population (participants with a baseline and at least 1 post baseline efficacy measurement based on randomized treatment</p>",Low risk,<p>n of events were more than double of missing participants (n:9)</p>,Low risk,<p>objective outcome</p>,Low risk,"<p>result analysed in accordance with a pre-specified analysis plan<br>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",Low risk,"<p>Eligible participants were randomly assigned in a 1:1 ratio (Figure 1) by a computer-generated sequence using interactive web response systems, with stratification by baseline tau categorization and enrolling sites; the randomization block size was 4</p><p>This is a double-blind study, with design to maintain blinding to treatment. To preserve the blinding of the study, a minimal number of Lilly personnel will see the randomization table and treatment assignments before the study is complete. Investigational product will be prepared by an unblinded pharmacist or other qualified unblinded personnel and will be administered by a blinded nurse or other qualified blinded personnel, as described in the pharmacy preparation instructions. Emergency unblinding at a participant level for AEs may be performed through the IWRS.&nbsp;<br>All unblinding events are recorded and reported by the IWRS. attempts to minimize bias included blinding CDR raters to adverse event information. However, participants experienced side effects or toxicities that carers or people delivering the interventions knew to be specific to one of the interventions but deviation from the intended interventions because of functional unblinding unlikely</p><p>&nbsp;The efficacy analyses were conducted by using the evaluable<br>efficacy population (participants with a baseline and at least 1 post baseline efficacy measurement based on randomized treatment</p><p>n of events were more than double of missing participants (n:9)</p><p>Central evaluation of MRI scans</p><p>sobjective outcome</p><p>result analysed in accordance with a pre-specified analysis plan<br>outcome measures unlikely to be selected, on the basis of the results, from multiple measurements or multiple analyses&nbsp;</p>",-86.33,Imbimbo 2024 Table 1,"Donanemab, 76 weeks",6.1,TRUE,FALSE,0.49432445740959197,0.40022931214207563,0.16018350229771902,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
